frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula,conf_matricula,mx1,my1,mx2,my2,OCR_Paddle,Conf_Paddle,OCR_Easy,Conf_Easy
469,car,0.6535869240760803,3,1313,320,1368,379,,,,,,,,,,
469,car,0.6177914142608643,4,1001,312,1081,340,,,,,,,,,,
469,car,0.4456928074359894,1,1400,323,1451,365,,,,,,,,,,
469,car,0.4089844822883606,1,1358,324,1402,391,,,,,,,,,,
469,car,0.38228580355644226,13,1275,318,1302,342,,,,,,,,,,
469,car,0.3374381363391876,1,1399,325,1437,366,,,,,,,,,,
469,plate,0.2814353108406067,29,588,236,899,412,plate,0.2814353108406067,588,236,899,412,NON_DETECTION,0.0,NON_DETECTION,0.0
470,person,0.7833354473114014,12,798,286,827,374,,,,,,,,,,
470,person,0.7768909931182861,18,584,273,635,416,,,,,,,,,,
470,person,0.7664119005203247,18,547,276,594,415,,,,,,,,,,
470,car,0.6439213156700134,2,1426,322,1512,382,,,,,,,,,,
470,car,0.5944653153419495,4,1004,312,1083,340,,,,,,,,,,
470,car,0.5179542899131775,3,1313,320,1365,376,,,,,,,,,,
470,motorcycle,0.4919900894165039,1,1356,324,1401,389,,,,,,,,,,
470,car,0.40196964144706726,13,1275,319,1304,342,,,,,,,,,,
470,car,0.35481709241867065,1,1400,324,1449,364,,,,,,,,,,
470,car,0.25202614068984985,1,1398,325,1437,367,,,,,,,,,,
471,person,0.7896078824996948,18,586,274,637,416,,,,,,,,,,
471,person,0.785844087600708,18,548,276,594,415,,,,,,,,,,
471,person,0.7485669851303101,12,799,287,827,374,,,,,,,,,,
471,car,0.6522985100746155,2,1426,322,1512,382,,,,,,,,,,
471,car,0.5564281940460205,3,1311,320,1364,377,,,,,,,,,,
471,car,0.5449200868606567,4,1005,311,1083,340,,,,,,,,,,
471,motorcycle,0.5327872633934021,1,1355,325,1399,389,,,,,,,,,,
471,car,0.3808654248714447,13,1276,318,1305,342,,,,,,,,,,
471,car,0.35960647463798523,2,1399,324,1453,363,,,,,,,,,,
471,car,0.26996558904647827,1,1395,324,1433,362,,,,,,,,,,
471,person,0.26390692591667175,1,1354,317,1398,385,,,,,,,,,,
472,person,0.7985950708389282,18,589,277,639,418,,,,,,,,,,
472,person,0.7701253890991211,18,554,275,594,414,,,,,,,,,,
472,car,0.617021381855011,4,1010,312,1086,341,,,,,,,,,,
472,car,0.613122284412384,2,1424,321,1512,381,,,,,,,,,,
472,person,0.6018494367599487,12,802,289,828,373,,,,,,,,,,
472,car,0.45164984464645386,1,1315,320,1362,376,,,,,,,,,,
472,motorcycle,0.4307669401168823,1,1354,340,1395,389,,,,,,,,,,
472,car,0.3777424991130829,2,1393,324,1451,364,,,,,,,,,,
472,car,0.37390920519828796,8,1458,322,1513,382,,,,,,,,,,
472,car,0.36053961515426636,13,1276,317,1303,342,,,,,,,,,,
472,person,0.3567039668560028,1,1353,313,1394,381,,,,,,,,,,
472,car,0.31900662183761597,1,1392,323,1433,363,,,,,,,,,,
473,person,0.8053098917007446,18,590,277,638,418,,,,,,,,,,
473,person,0.7996832132339478,18,557,275,597,413,,,,,,,,,,
473,car,0.6652378439903259,2,1424,321,1513,381,,,,,,,,,,
473,person,0.6341355443000793,12,802,288,828,372,,,,,,,,,,
473,car,0.5868123769760132,4,1011,313,1087,341,,,,,,,,,,
473,motorcycle,0.45790374279022217,1,1351,333,1393,389,,,,,,,,,,
473,car,0.453140527009964,1,1311,319,1365,374,,,,,,,,,,
473,car,0.3590540885925293,13,1276,317,1302,342,,,,,,,,,,
473,car,0.35418763756752014,5,1390,323,1432,363,,,,,,,,,,
473,car,0.3466748893260956,2,1392,324,1452,365,,,,,,,,,,
473,person,0.28576138615608215,1,1351,319,1395,382,,,,,,,,,,
474,person,0.8026683330535889,18,558,274,600,413,,,,,,,,,,
474,person,0.7991240620613098,18,591,276,638,417,,,,,,,,,,
474,car,0.674522876739502,4,1013,313,1090,342,,,,,,,,,,
474,car,0.6597814559936523,2,1424,321,1513,381,,,,,,,,,,
474,person,0.6276912689208984,12,802,287,829,372,,,,,,,,,,
474,car,0.5207708477973938,1,1306,318,1366,374,,,,,,,,,,
474,person,0.4814879894256592,1,1349,310,1389,375,,,,,,,,,,
474,motorcycle,0.4093526601791382,1,1350,338,1391,389,,,,,,,,,,
474,car,0.4080847501754761,2,1449,322,1513,382,,,,,,,,,,
474,car,0.3756941854953766,5,1392,323,1452,364,,,,,,,,,,
474,car,0.35194921493530273,13,1275,316,1303,341,,,,,,,,,,
474,car,0.33168065547943115,1,1389,322,1433,363,,,,,,,,,,
475,person,0.7966954708099365,18,591,275,639,418,,,,,,,,,,
475,person,0.7953091859817505,18,560,274,602,414,,,,,,,,,,
475,car,0.5986879467964172,4,1016,313,1092,341,,,,,,,,,,
475,car,0.597536563873291,2,1424,321,1513,381,,,,,,,,,,
475,car,0.5858631134033203,3,1306,318,1366,374,,,,,,,,,,
475,person,0.5671301484107971,12,804,290,830,373,,,,,,,,,,
475,car,0.40495315194129944,13,1275,315,1304,341,,,,,,,,,,
475,car,0.39297816157341003,2,1458,322,1513,382,,,,,,,,,,
475,car,0.3744487464427948,1,1391,323,1453,364,,,,,,,,,,
475,car,0.36301738023757935,1,1386,323,1433,363,,,,,,,,,,
476,person,0.7891339063644409,18,594,274,640,417,,,,,,,,,,
476,person,0.7873247265815735,18,562,274,603,413,,,,,,,,,,
476,car,0.6547736525535583,2,1424,321,1513,381,,,,,,,,,,
476,person,0.6006972789764404,12,805,288,830,373,,,,,,,,,,
476,car,0.5761609077453613,4,1016,312,1096,340,,,,,,,,,,
476,car,0.5250381231307983,3,1306,318,1362,373,,,,,,,,,,
476,person,0.5088204741477966,1,1348,309,1389,376,,,,,,,,,,
476,car,0.3886413872241974,2,1455,322,1513,382,,,,,,,,,,
476,car,0.37205368280410767,5,1391,323,1453,365,,,,,,,,,,
476,car,0.3596460223197937,3,1276,314,1302,341,,,,,,,,,,
476,car,0.34122899174690247,1,1387,323,1434,363,,,,,,,,,,
476,motorcycle,0.2719944417476654,1,1348,320,1389,381,,,,,,,,,,
477,person,0.7846357226371765,18,563,274,606,414,,,,,,,,,,
477,person,0.7558479905128479,18,595,273,642,416,,,,,,,,,,
477,car,0.6275385618209839,1,1305,318,1365,373,,,,,,,,,,
477,car,0.612708568572998,2,1425,321,1513,381,,,,,,,,,,
477,person,0.5345375537872314,12,805,290,831,374,,,,,,,,,,
477,car,0.5129473805427551,4,1017,312,1097,340,,,,,,,,,,
477,person,0.49045535922050476,1,1345,310,1388,379,,,,,,,,,,
477,car,0.3958456814289093,2,1458,322,1513,382,,,,,,,,,,
477,car,0.385172039270401,3,1275,315,1302,341,,,,,,,,,,
477,car,0.358914852142334,1,1386,323,1431,363,,,,,,,,,,
477,car,0.3234300911426544,1,1395,323,1453,365,,,,,,,,,,
478,person,0.7984689474105835,18,565,275,608,414,,,,,,,,,,
478,person,0.7370084524154663,18,600,273,643,414,,,,,,,,,,
478,car,0.580265998840332,17,1304,317,1380,374,,,,,,,,,,
478,car,0.563347339630127,1,1425,321,1512,381,,,,,,,,,,
478,car,0.49966666102409363,1,1450,322,1513,382,,,,,,,,,,
478,person,0.4942387640476227,12,805,289,831,372,,,,,,,,,,
478,car,0.3969614803791046,3,1275,313,1302,341,,,,,,,,,,
478,car,0.334861695766449,17,1343,320,1386,379,,,,,,,,,,
478,person,0.33013802766799927,17,1343,315,1383,377,,,,,,,,,,
478,car,0.3253862261772156,5,1394,323,1452,365,,,,,,,,,,
478,car,0.32361939549446106,5,1388,324,1432,363,,,,,,,,,,
478,car,0.2897716164588928,4,1039,314,1093,343,,,,,,,,,,
478,car,0.2741753160953522,4,1020,312,1076,341,,,,,,,,,,
479,person,0.811149001121521,18,566,275,611,414,,,,,,,,,,
479,person,0.7394760847091675,18,604,272,645,414,,,,,,,,,,
479,car,0.5752511024475098,3,1303,318,1358,374,,,,,,,,,,
479,car,0.546783983707428,1,1424,321,1512,381,,,,,,,,,,
479,car,0.5185480713844299,4,1037,314,1100,345,,,,,,,,,,
479,car,0.4918002784252167,1,1452,322,1513,382,,,,,,,,,,
479,person,0.47595715522766113,12,807,289,832,369,,,,,,,,,,
479,car,0.40914714336395264,3,1275,315,1303,341,,,,,,,,,,
479,car,0.3153260052204132,5,1397,323,1452,364,,,,,,,,,,
479,car,0.30559977889060974,5,1390,324,1432,362,,,,,,,,,,
479,person,0.2602256238460541,5,1343,316,1382,373,,,,,,,,,,
480,person,0.7912832498550415,18,567,276,612,414,,,,,,,,,,
480,person,0.776984453201294,18,605,273,648,414,,,,,,,,,,
480,car,0.6891471147537231,3,1303,319,1352,372,,,,,,,,,,
480,car,0.6133392453193665,4,1036,313,1102,344,,,,,,,,,,
480,car,0.5250161290168762,1,1425,321,1512,380,,,,,,,,,,
480,person,0.5182570815086365,12,808,288,834,372,,,,,,,,,,
480,car,0.4945015609264374,1,1454,322,1513,382,,,,,,,,,,
480,car,0.4069187045097351,3,1275,316,1302,341,,,,,,,,,,
480,person,0.3871364891529083,5,1340,316,1380,376,,,,,,,,,,
480,car,0.3328395187854767,10,1390,325,1432,362,,,,,,,,,,
480,car,0.31305378675460815,10,1399,323,1451,364,,,,,,,,,,
481,person,0.8102882504463196,18,569,277,612,413,,,,,,,,,,
481,person,0.7748590707778931,18,606,273,650,414,,,,,,,,,,
481,car,0.7055349349975586,4,1031,314,1104,344,,,,,,,,,,
481,person,0.6877779960632324,12,809,285,838,371,,,,,,,,,,
481,car,0.6391681432723999,3,1300,318,1354,371,,,,,,,,,,
481,car,0.5779303908348083,1,1425,320,1513,381,,,,,,,,,,
481,car,0.4064899981021881,1,1458,322,1513,382,,,,,,,,,,
481,car,0.406166672706604,3,1275,319,1303,341,,,,,,,,,,
481,car,0.3774351179599762,5,1342,323,1381,380,,,,,,,,,,
481,car,0.33795732259750366,10,1389,324,1433,362,,,,,,,,,,
481,car,0.2960211932659149,10,1402,324,1450,368,,,,,,,,,,
481,truck,0.25373873114585876,3,1240,292,1278,340,,,,,,,,,,
482,person,0.8003502488136292,18,572,279,614,412,,,,,,,,,,
482,person,0.7905777096748352,12,809,284,838,372,,,,,,,,,,
482,person,0.7695931196212769,18,607,273,653,414,,,,,,,,,,
482,car,0.6704683899879456,5,1300,318,1350,370,,,,,,,,,,
482,car,0.6292865872383118,4,1035,314,1107,343,,,,,,,,,,
482,car,0.5498105883598328,1,1425,320,1512,381,,,,,,,,,,
482,car,0.4112025201320648,3,1275,319,1301,341,,,,,,,,,,
482,car,0.4109041392803192,1,1458,322,1513,382,,,,,,,,,,
482,car,0.36615052819252014,10,1389,325,1434,362,,,,,,,,,,
482,car,0.33276042342185974,5,1340,318,1378,378,,,,,,,,,,
482,car,0.3207091987133026,10,1400,324,1445,367,,,,,,,,,,
483,person,0.8013240694999695,12,810,284,837,372,,,,,,,,,,
483,person,0.7950388193130493,18,573,279,614,412,,,,,,,,,,
483,person,0.7565672993659973,18,607,273,655,414,,,,,,,,,,
483,car,0.6887129545211792,3,1300,318,1347,369,,,,,,,,,,
483,car,0.6357879638671875,4,1040,314,1107,343,,,,,,,,,,
483,car,0.5926331281661987,3,1340,319,1377,376,,,,,,,,,,
483,car,0.5509088039398193,1,1425,320,1513,381,,,,,,,,,,
483,car,0.41190266609191895,1,1458,322,1513,382,,,,,,,,,,
483,car,0.37724822759628296,13,1275,320,1301,341,,,,,,,,,,
483,car,0.3719179034233093,10,1390,325,1433,362,,,,,,,,,,
483,car,0.29060274362564087,10,1407,324,1452,368,,,,,,,,,,
483,truck,0.26366400718688965,13,1240,292,1278,340,,,,,,,,,,
484,person,0.8068292737007141,18,574,279,616,411,,,,,,,,,,
484,person,0.7976296544075012,12,811,283,838,372,,,,,,,,,,
484,person,0.7814792990684509,18,608,273,655,415,,,,,,,,,,
484,car,0.6364156007766724,3,1298,318,1347,369,,,,,,,,,,
484,car,0.6203679442405701,4,1043,314,1110,343,,,,,,,,,,
484,car,0.5609560012817383,1,1425,320,1513,381,,,,,,,,,,
484,car,0.410520076751709,1,1459,322,1513,382,,,,,,,,,,
484,car,0.40995290875434875,3,1340,322,1376,377,,,,,,,,,,
484,car,0.37889334559440613,13,1275,320,1303,341,,,,,,,,,,
484,car,0.34832295775413513,10,1390,325,1435,362,,,,,,,,,,
484,car,0.3298308849334717,10,1402,325,1447,367,,,,,,,,,,
484,car,0.2943914532661438,3,1368,324,1402,357,,,,,,,,,,
485,person,0.8050047755241394,18,574,277,617,411,,,,,,,,,,
485,person,0.7883070111274719,12,811,283,839,372,,,,,,,,,,
485,person,0.7809523940086365,18,609,274,655,415,,,,,,,,,,
485,car,0.6335922479629517,4,1044,313,1106,343,,,,,,,,,,
485,car,0.6085273623466492,5,1297,319,1344,369,,,,,,,,,,
485,car,0.5736930966377258,1,1425,320,1513,381,,,,,,,,,,
485,car,0.40402764081954956,1,1459,322,1513,382,,,,,,,,,,
485,car,0.37980467081069946,3,1338,320,1374,378,,,,,,,,,,
485,car,0.3423650562763214,10,1391,324,1435,362,,,,,,,,,,
485,car,0.3381289839744568,10,1402,325,1445,366,,,,,,,,,,
485,car,0.3261754512786865,5,1275,320,1301,341,,,,,,,,,,
485,car,0.3036045730113983,3,1367,323,1402,358,,,,,,,,,,
486,person,0.8224204778671265,18,578,278,619,411,,,,,,,,,,
486,person,0.8061748147010803,12,811,283,841,373,,,,,,,,,,
486,person,0.7840391993522644,18,611,275,658,414,,,,,,,,,,
486,car,0.6418597102165222,5,1297,319,1344,367,,,,,,,,,,
486,car,0.6361954808235168,4,1044,313,1108,344,,,,,,,,,,
486,car,0.5885058045387268,1,1425,320,1513,381,,,,,,,,,,
486,car,0.41529327630996704,1,1458,322,1513,382,,,,,,,,,,
486,car,0.3597123324871063,3,1366,323,1402,356,,,,,,,,,,
486,car,0.349636048078537,3,1402,325,1444,366,,,,,,,,,,
486,car,0.33298924565315247,3,1390,324,1435,361,,,,,,,,,,
486,car,0.3113287091255188,5,1275,319,1300,341,,,,,,,,,,
486,truck,0.27921274304389954,5,1240,292,1278,340,,,,,,,,,,
486,car,0.27892109751701355,17,1339,317,1372,377,,,,,,,,,,
487,person,0.8220135569572449,18,579,278,622,411,,,,,,,,,,
487,person,0.7946913838386536,12,813,283,841,372,,,,,,,,,,
487,person,0.7823626399040222,18,617,275,659,414,,,,,,,,,,
487,car,0.636040985584259,4,1043,313,1111,343,,,,,,,,,,
487,car,0.599004864692688,1,1425,320,1513,381,,,,,,,,,,
487,car,0.5943237543106079,13,1295,320,1344,369,,,,,,,,,,
487,car,0.43781787157058716,3,1365,323,1402,357,,,,,,,,,,
487,car,0.434057354927063,1,1456,321,1513,382,,,,,,,,,,
487,car,0.3480319380760193,3,1402,325,1445,366,,,,,,,,,,
487,car,0.34352827072143555,3,1390,324,1433,361,,,,,,,,,,
487,car,0.32493340969085693,5,1274,319,1300,341,,,,,,,,,,
487,car,0.3120550513267517,4,1099,315,1121,342,,,,,,,,,,
487,car,0.2776884138584137,13,1339,321,1370,377,,,,,,,,,,
487,truck,0.2500555217266083,5,1239,291,1278,340,,,,,,,,,,
488,person,0.7920899391174316,18,580,277,625,410,,,,,,,,,,
488,person,0.7842500805854797,12,814,283,842,370,,,,,,,,,,
488,person,0.772255539894104,18,616,276,661,413,,,,,,,,,,
488,car,0.7037851810455322,4,1044,313,1115,343,,,,,,,,,,
488,car,0.6867148876190186,13,1296,319,1368,375,,,,,,,,,,
488,car,0.6320297122001648,1,1425,320,1513,381,,,,,,,,,,
488,car,0.5141261219978333,3,1364,323,1402,356,,,,,,,,,,
488,car,0.3772466778755188,3,1390,324,1435,362,,,,,,,,,,
488,car,0.36323365569114685,1,1399,325,1443,365,,,,,,,,,,
488,car,0.33469507098197937,4,1099,313,1121,342,,,,,,,,,,
488,car,0.2837982475757599,5,1273,319,1300,341,,,,,,,,,,
489,person,0.7890868782997131,18,616,274,663,412,,,,,,,,,,
489,person,0.7886313199996948,18,582,275,625,410,,,,,,,,,,
489,person,0.7819823026657104,12,815,282,842,370,,,,,,,,,,
489,car,0.6848475337028503,4,1043,314,1118,342,,,,,,,,,,
489,car,0.623767077922821,1,1425,320,1513,381,,,,,,,,,,
489,car,0.5647309422492981,5,1293,319,1341,366,,,,,,,,,,
489,car,0.5234305262565613,3,1361,323,1402,356,,,,,,,,,,
489,car,0.4233437180519104,1,1455,321,1513,382,,,,,,,,,,
489,car,0.4063425064086914,5,1294,318,1358,368,,,,,,,,,,
489,car,0.36536356806755066,3,1390,324,1436,362,,,,,,,,,,
489,car,0.35789620876312256,3,1399,325,1443,365,,,,,,,,,,
489,car,0.2810961902141571,5,1274,320,1298,341,,,,,,,,,,
489,car,0.25011152029037476,13,1334,324,1368,376,,,,,,,,,,
490,person,0.7838336229324341,18,585,274,625,409,,,,,,,,,,
490,person,0.7780522108078003,18,615,274,664,412,,,,,,,,,,
490,person,0.7757098078727722,12,816,284,843,370,,,,,,,,,,
490,car,0.6534066200256348,4,1045,314,1116,342,,,,,,,,,,
490,car,0.5951083898544312,1,1425,320,1513,381,,,,,,,,,,
490,car,0.5742733478546143,3,1361,323,1400,355,,,,,,,,,,
490,car,0.4298918545246124,3,1320,322,1368,374,,,,,,,,,,
490,car,0.41300079226493835,1,1456,321,1513,382,,,,,,,,,,
490,car,0.3894561529159546,3,1293,321,1340,366,,,,,,,,,,
490,car,0.38168835639953613,3,1294,320,1365,371,,,,,,,,,,
490,car,0.3773532211780548,10,1390,324,1435,362,,,,,,,,,,
490,car,0.3382951617240906,10,1401,325,1444,365,,,,,,,,,,
490,car,0.3354702889919281,4,1097,313,1123,342,,,,,,,,,,
491,person,0.7953677773475647,12,816,282,844,372,,,,,,,,,,
491,person,0.7702953219413757,18,585,274,626,408,,,,,,,,,,
491,person,0.7352527976036072,18,615,274,664,411,,,,,,,,,,
491,car,0.6464664340019226,4,1050,314,1125,343,,,,,,,,,,
491,car,0.5818119049072266,1,1425,320,1513,381,,,,,,,,,,
491,car,0.5794014930725098,10,1358,323,1400,355,,,,,,,,,,
491,car,0.4718676209449768,3,1293,323,1339,366,,,,,,,,,,
491,car,0.4131866991519928,1,1458,322,1513,382,,,,,,,,,,
491,car,0.4091082811355591,3,1294,322,1354,370,,,,,,,,,,
491,car,0.3965810537338257,3,1317,322,1365,374,,,,,,,,,,
491,car,0.39108043909072876,10,1389,323,1435,362,,,,,,,,,,
491,car,0.3508261442184448,10,1400,324,1445,365,,,,,,,,,,
491,car,0.27565640211105347,3,1333,325,1366,375,,,,,,,,,,
492,person,0.7797147035598755,18,588,274,630,409,,,,,,,,,,
492,person,0.7662109136581421,12,816,284,845,371,,,,,,,,,,
492,person,0.7583268880844116,18,617,274,667,411,,,,,,,,,,
492,car,0.6071801781654358,3,1293,324,1339,366,,,,,,,,,,
492,car,0.5826650857925415,4,1053,314,1125,344,,,,,,,,,,
492,car,0.5746288299560547,1,1425,320,1513,381,,,,,,,,,,
492,car,0.5335555076599121,10,1358,323,1399,354,,,,,,,,,,
492,car,0.40683770179748535,1,1458,322,1513,382,,,,,,,,,,
492,car,0.37296193838119507,10,1389,324,1436,362,,,,,,,,,,
492,car,0.3600660264492035,3,1333,323,1365,375,,,,,,,,,,
492,car,0.35380837321281433,10,1400,325,1443,365,,,,,,,,,,
493,person,0.7963254451751709,18,589,275,632,409,,,,,,,,,,
493,person,0.771506130695343,18,622,273,669,411,,,,,,,,,,
493,person,0.7497130632400513,12,816,285,846,369,,,,,,,,,,
493,car,0.7362075448036194,4,1054,314,1127,344,,,,,,,,,,
493,car,0.5901094675064087,1,1425,320,1513,381,,,,,,,,,,
493,car,0.5329864621162415,3,1357,323,1398,354,,,,,,,,,,
493,car,0.4920491874217987,5,1291,323,1339,366,,,,,,,,,,
493,car,0.451416015625,1,1454,322,1513,382,,,,,,,,,,
493,car,0.4409402012825012,5,1292,321,1356,369,,,,,,,,,,
493,car,0.36813634634017944,3,1389,324,1436,362,,,,,,,,,,
493,car,0.36312535405158997,3,1400,325,1442,365,,,,,,,,,,
493,car,0.35173192620277405,5,1307,322,1362,373,,,,,,,,,,
493,truck,0.2625173032283783,15,1240,292,1284,341,,,,,,,,,,
494,person,0.7941567897796631,18,591,277,631,409,,,,,,,,,,
494,person,0.7591796517372131,12,819,286,848,368,,,,,,,,,,
494,person,0.7479019165039062,18,624,273,669,411,,,,,,,,,,
494,car,0.7166004180908203,4,1055,314,1129,345,,,,,,,,,,
494,car,0.6558488011360168,5,1291,325,1337,366,,,,,,,,,,
494,car,0.577686607837677,1,1425,321,1513,381,,,,,,,,,,
494,car,0.5240100622177124,3,1356,323,1397,354,,,,,,,,,,
494,car,0.44844502210617065,1,1453,322,1513,382,,,,,,,,,,
494,car,0.37475496530532837,5,1292,323,1353,368,,,,,,,,,,
494,car,0.362676203250885,3,1402,325,1442,365,,,,,,,,,,
494,car,0.3499894142150879,3,1388,324,1434,362,,,,,,,,,,
495,person,0.7810354232788086,18,594,277,634,410,,,,,,,,,,
495,person,0.7703948616981506,12,820,285,850,369,,,,,,,,,,
495,person,0.7208574414253235,18,624,273,670,411,,,,,,,,,,
495,car,0.7122237682342529,5,1292,325,1336,364,,,,,,,,,,
495,car,0.6436780691146851,4,1055,313,1130,344,,,,,,,,,,
495,car,0.5921977758407593,1,1425,321,1512,381,,,,,,,,,,
495,car,0.48385313153266907,3,1355,323,1398,354,,,,,,,,,,
495,car,0.36184483766555786,1,1403,328,1439,365,,,,,,,,,,
495,car,0.3373839855194092,1,1389,325,1436,362,,,,,,,,,,
495,motorcycle,0.3190504014492035,3,1331,326,1359,373,,,,,,,,,,
495,car,0.3051416873931885,1,1400,324,1451,364,,,,,,,,,,
495,car,0.2507791817188263,3,1328,321,1361,369,,,,,,,,,,
496,person,0.7607718110084534,18,594,277,634,409,,,,,,,,,,
496,person,0.7590207457542419,12,821,291,850,370,,,,,,,,,,
496,person,0.7101883292198181,18,628,273,670,411,,,,,,,,,,
496,car,0.6988937854766846,4,1057,314,1132,344,,,,,,,,,,
496,car,0.6784894466400146,3,1294,324,1336,363,,,,,,,,,,
496,car,0.6148931980133057,1,1425,321,1512,381,,,,,,,,,,
496,car,0.5230278372764587,10,1356,323,1397,354,,,,,,,,,,
496,car,0.36011549830436707,1,1403,328,1439,365,,,,,,,,,,
496,car,0.3473342955112457,1,1389,325,1436,362,,,,,,,,,,
496,car,0.31590020656585693,1,1397,324,1450,364,,,,,,,,,,
496,car,0.2547092139720917,3,1331,325,1358,372,,,,,,,,,,
497,person,0.7600805163383484,18,597,280,635,409,,,,,,,,,,
497,person,0.7564947009086609,12,821,287,851,371,,,,,,,,,,
497,person,0.7463078498840332,18,627,276,674,411,,,,,,,,,,
497,car,0.7227094173431396,4,1058,314,1132,343,,,,,,,,,,
497,car,0.6701734662055969,3,1292,323,1335,362,,,,,,,,,,
497,car,0.6408768892288208,1,1427,322,1512,382,,,,,,,,,,
497,car,0.4720304608345032,10,1355,323,1398,353,,,,,,,,,,
497,car,0.3646944761276245,1,1403,327,1441,365,,,,,,,,,,
497,motorcycle,0.33338695764541626,3,1330,330,1357,372,,,,,,,,,,
497,car,0.32822898030281067,1,1389,324,1437,362,,,,,,,,,,
497,car,0.3118492066860199,1,1399,324,1451,364,,,,,,,,,,
498,person,0.7388946413993835,12,824,287,851,369,,,,,,,,,,
498,person,0.737821102142334,18,599,281,638,409,,,,,,,,,,
498,car,0.7151181697845459,4,1060,314,1133,343,,,,,,,,,,
498,person,0.6890009045600891,18,631,277,674,410,,,,,,,,,,
498,car,0.6635751724243164,3,1290,324,1334,364,,,,,,,,,,
498,car,0.6214771866798401,1,1425,321,1512,381,,,,,,,,,,
498,car,0.5107448101043701,10,1354,323,1397,353,,,,,,,,,,
498,car,0.3629853129386902,1,1403,328,1440,365,,,,,,,,,,
498,car,0.33406561613082886,1,1389,325,1436,362,,,,,,,,,,
498,car,0.31159162521362305,1,1398,324,1451,364,,,,,,,,,,
499,person,0.7508037090301514,12,826,286,852,369,,,,,,,,,,
499,person,0.7406148314476013,18,600,280,640,409,,,,,,,,,,
499,person,0.7280493378639221,18,632,278,679,409,,,,,,,,,,
499,car,0.707522451877594,4,1062,314,1126,343,,,,,,,,,,
499,car,0.6337893605232239,3,1290,322,1333,364,,,,,,,,,,
499,car,0.5909731984138489,1,1425,321,1512,381,,,,,,,,,,
499,car,0.5368382930755615,10,1355,323,1396,354,,,,,,,,,,
499,car,0.35530412197113037,1,1404,329,1438,365,,,,,,,,,,
499,car,0.3382593095302582,1,1389,325,1434,362,,,,,,,,,,
499,car,0.3241617679595947,3,1328,322,1355,367,,,,,,,,,,
499,car,0.2996506690979004,1,1401,324,1451,364,,,,,,,,,,
500,person,0.7648683786392212,18,601,280,641,409,,,,,,,,,,
500,person,0.7629079818725586,18,633,279,678,410,,,,,,,,,,
500,car,0.7216193079948425,4,1065,314,1128,344,,,,,,,,,,
500,person,0.7211499810218811,12,828,285,853,368,,,,,,,,,,
500,car,0.6319611668586731,3,1289,322,1333,364,,,,,,,,,,
500,car,0.6028637290000916,1,1425,321,1512,381,,,,,,,,,,
500,car,0.5297213792800903,10,1354,323,1395,353,,,,,,,,,,
500,car,0.35284423828125,1,1404,329,1438,365,,,,,,,,,,
500,car,0.336368203163147,1,1388,325,1433,361,,,,,,,,,,
500,car,0.2951553165912628,1,1402,324,1452,364,,,,,,,,,,
500,car,0.2898181676864624,3,1327,322,1354,368,,,,,,,,,,
501,person,0.7965999841690063,18,635,279,678,410,,,,,,,,,,
501,person,0.7949506640434265,18,603,276,643,408,,,,,,,,,,
501,person,0.7255189418792725,12,828,285,854,367,,,,,,,,,,
501,car,0.638095498085022,4,1066,314,1134,344,,,,,,,,,,
501,car,0.6221876740455627,3,1287,321,1333,363,,,,,,,,,,
501,car,0.6135936379432678,1,1425,321,1512,381,,,,,,,,,,
501,car,0.5536988973617554,10,1352,323,1395,353,,,,,,,,,,
501,car,0.3570713698863983,1,1405,328,1439,365,,,,,,,,,,
501,car,0.3394988477230072,1,1388,325,1433,361,,,,,,,,,,
501,car,0.31951388716697693,1,1350,322,1384,350,,,,,,,,,,
501,car,0.3037952482700348,16,1403,323,1452,364,,,,,,,,,,
501,car,0.2594689726829529,1,1325,321,1353,366,,,,,,,,,,
502,person,0.7831671237945557,18,606,275,646,407,,,,,,,,,,
502,person,0.7678762674331665,18,637,278,679,410,,,,,,,,,,
502,person,0.7296165823936462,12,829,284,855,368,,,,,,,,,,
502,car,0.6558876037597656,4,1067,313,1136,344,,,,,,,,,,
502,car,0.6504570841789246,2,1427,322,1513,382,,,,,,,,,,
502,car,0.5372437834739685,1,1352,323,1395,353,,,,,,,,,,
502,car,0.5204832553863525,3,1287,320,1349,365,,,,,,,,,,
502,car,0.37199488282203674,1,1404,328,1440,365,,,,,,,,,,
502,car,0.351293683052063,1,1388,325,1433,361,,,,,,,,,,
502,car,0.3372490406036377,1,1350,322,1386,351,,,,,,,,,,
502,car,0.31918519735336304,2,1401,323,1451,364,,,,,,,,,,
503,person,0.7895429730415344,18,607,274,649,407,,,,,,,,,,
503,person,0.7633644342422485,18,639,278,682,410,,,,,,,,,,
503,car,0.6349576711654663,4,1070,313,1143,344,,,,,,,,,,
503,car,0.6310072541236877,2,1427,322,1512,382,,,,,,,,,,
503,car,0.567830502986908,3,1286,320,1333,363,,,,,,,,,,
503,car,0.5432060956954956,1,1351,323,1395,354,,,,,,,,,,
503,car,0.3676137328147888,1,1404,328,1441,365,,,,,,,,,,
503,car,0.3642704486846924,1,1387,325,1432,361,,,,,,,,,,
503,person,0.320115864276886,12,830,286,856,368,,,,,,,,,,
503,car,0.31809374690055847,1,1403,323,1452,364,,,,,,,,,,
503,car,0.28049489855766296,3,1324,321,1351,365,,,,,,,,,,
